#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
697	ул. Хрулева, д. 12, Севастополь	1966	Не имеется	Нет	нет	55	Не присвоен	3	5	5	2 389.70	0.00	514.10	2 280.00	0.00	не определен	Не имеется	Не определен	Многоквартирный дом	отмостка	Блочные	330.90	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Ленточный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Наружные водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
698	ул. Адмирала Юмашева, д. 17а, Севастополь	1982	Не имеется	Нет	50	Не присвоен	4	5	1	2 502.90	0.00	16.90	1 437.60	0.00	Блочный	Не имеется	Не определен	Многоквартирный дом	1	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	4	Блочные	532.20	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
699	ул. Адмирала Фадеева, д. 25 Е, Севастополь	1981	Есть	Нет	50	Не присвоен	4	5	1	2 477.90	0.00	21.10	1 173.70	0.00	Блочный	Не имеется	Не определен	Многоквартирный дом	1	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	4	Блочные	528.60	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
700	ул. Адмирала Фадеева, д. 27Е, Севастополь	1985	Не имеется	Нет	23	Не присвоен	2	5	1	1 277.00	0.00	8.20	874.80	0.00	Блочный	Не имеется	Не определен	Многоквартирный дом	1	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	2	Блочные	281.60	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
701	ул. Адмирала Фадеева, д. 21-Б, Севастополь	1983	Не имеется	Нет	отсутствует	56	Не присвоен	2	2	8	1	2 766.90	0.00	131.00	1 654.50	0.00	Панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	отсутствует	2	Панельные	491.00	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный	1	0.00	Приточная вентиляция	Центральное	Внутренние водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
702	ул. Адмирала Фадеева, д. 23-Г, Севастополь	1982	Есть	Нет	отсутствует	45	Не присвоен	4	5	1	2 521.20	0.00	17.60	1 127.80	0.00	Блочный	Не имеется	На счете регионального оператора	Многоквартирный дом	отсутствует	3	Блочные	521.80	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный	1	0.00	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
703	ул. Адмирала Фадеева, д. 23Е, Севастополь	1984	Есть	Нет	25	Не присвоен	2	5	1	1 359.60	0.00	5.60	1 127.80	0.00	Блочный	Не имеется	Не определен	Многоквартирный дом	1	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	2	Блочные	281.90	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
704	ул. Адмирала Юмашева, д. 17Д, Севастополь	1982	Есть	Нет	отсутствует	50	Не присвоен	4	5	1	2 502.90	1.00	16.90	1 437.60	0.00	Блочный	Не имеется	На счете регионального оператора	Многоквартирный дом	отсутствует	4	Блочные	532.30	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный	1	0.00	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное
#	Адрес	Дом признан аварийным
705	ул. Адмирала Юмашева, д. 15-В, Севастополь	Нет
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
706	ул. Адмирала Юмашева, д. 15-а, Севастополь	1985	Не имеется	Нет	отсутствует	20	Не присвоен	2	5	1	1 195.30	0.00	9.60	2 191.90	0.00	Панельный	Не имеется	Не определен	Многоквартирный дом	отсутствует	2	Смешанные	246.30	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный	1	0.00	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
707	ул. Адмирала Юмашева, д. 17-В, Севастополь	1982	Не имеется	Нет	30	Не присвоен	2	5	1	1 353.20	1.00	8.70	1 437.60	0.00	Блочный	Не имеется	Не определен	Многоквартирный дом	1	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	2	Блочные	308.70	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
708	ул. Кокчетавская, д. 26, Севастополь	1998	Не имеется	Нет	нет	20	Не присвоен	1	5	5	1 608.80	0.00	639.10	2 139.00	0.00	отсутствует	Не имеется	Не определен	Многоквартирный дом	нет	Блочные	397.70	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Сборный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Внутренние водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Наибольшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
709	ул. Адмирала Азарова, д. 37, Севастополь	1950	Не имеется	Нет	не имеется	3	C	1	148.90	0.00	0.00	726.00	0.00	Деревянный	Не имеется	На счете регионального оператора	Многоквартирный дом	отсутствует	Деревянные	0.00	Скатная	Отсутствует	Деревянные	Оштукатуренный	Ленточный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Отсутствует	Отсутствует	Печное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
710	пр-кт. Октябрьской Революции, д. 31, Севастополь	1975	Не имеется	Нет	48	Не присвоен	2	1	пассажирские - 1, 	12	1	2 829.00	1.00	3.90	1 289.50	0.00	Панельный	Не имеется	Не определен	Многоквартирный дом	1	Приточная вентиляция	Центральное	Внутренние водостоки	Центральное	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	1	Панельные	360.00	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
711	ул. Кокчетавская, д. 30, Севастополь	2000	Не имеется	Нет	нет	28	Не присвоен	1	1	7	7	1 769.50	0.00	553.50	3 570.00	0.00	отсутсвует	Не имеется	Не определен	Многоквартирный дом	нет	1	Панельные	266.50	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Сборный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Внутренние водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
712	Севастополь, ул. Актюбинская, д. 37	1998	Не имеется	Нет	нет	60	Не присвоен	2	5	5	2 694.10	0.00	1 756.30	4 151.00	0.00	не установлен	Не имеется	Не определен	Многоквартирный дом	нет	Блочные	1 030.10	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Иной	1	0.00	Приточно-вытяжная вентиляция	Центральное	Внутренние водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
713	Севастополь, ул. Актюбинская, д. 39	2000	Не имеется	Нет	нет	24	Не присвоен	1	1	пассажирские - 1, 	6	6	1 267.23	0.00	1 551.47	2 331.00	0.00	не установлен	Не имеется	Не определен	Многоквартирный дом	нет	Панельные	305.30	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Ленточный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Внутренние водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
714	Севастополь, ул. Актюбинская, д. 40	1998	Не имеется	Нет	нет	20	Не присвоен	1	5	5	1 414.60	0.00	734.20	1 127.00	0.00	не установлен	Не имеется	Не определен	Многоквартирный дом	нет	Блочные	496.10	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Иной	1	0.00	Приточно-вытяжная вентиляция	Центральное	Внутренние водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
715	Севастополь, ул. Актюбинская, д. 42	2002	Есть	Нет	нет	40	Не присвоен	1	5	5	2 501.90	0.00	519.20	0.00	0.00	отсутствует	Не имеется	Не определен	Многоквартирный дом	нет	Блочные	490.40	Скатная	Отсутствует	Смешанные	Оштукатуренный	Ленточный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Наружные водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
716	Севастополь, ул. Актюбинская, д. 44	1999	Не имеется	Нет	Не имеется	20	Не присвоен	1	5	5	1 498.60	801.50	432.00	1 134.00	0.00	отсутствует	Не имеется	Не определен	Многоквартирный дом	1	0.00	Приточно-вытяжная вентиляция	Центральное	Внутренние водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Блочные	446.80	Плоская	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
717	Севастополь, ул. Актюбинская, д. 46	1999	Есть	Нет	нет	36	Не присвоен	1	1	пассажирские - 1, 	9	9	1 919.00	0.00	633.60	1 531.00	0.00	не установлен	Не имеется	Не определен	Многоквартирный дом	нет	Панельные	305.30	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Ленточный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Внутренние водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
718	Севастополь, пр-кт. Победы, д. 19	1998	Не имеется	Нет	нет	45	Не присвоен	1	1	пассажирские - 1, 	9	2 295.40	0.00	865.60	970.00	0.00	не установлен	Не имеется	Не определен	Многоквартирный дом	нет	1	Панельные	255.00	Плоская	На лестничной клетке	Железобетонные	Оштукатуренный	Ленточный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Внутренние водостоки	Центральное	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Дом признан аварийным
719	ул. Адмирала Юмашева, д. 17-Б, Севастополь	Нет
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
