#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1374	ул. Ленина, д. 162, Свободный	1958	Да	62.90	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1375	ул. Ленина, д. 158, Свободный	1929	Да	157.20	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1376	ул. Ленина, д. 157, Свободный	1915	Да	101.40	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1377	ул. Куйбышева, д. 8, Свободный	1953	Да	173.80	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1378	ул. Куйбышева, д. 6, Свободный	1953	Да	152.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1379	ул. Кузнечная, д. 50, Свободный	1932	Да	68.30	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1380	ул. Кузнечная, д. 48, Свободный	1932	Да	75.90	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1381	ул. Кузнечная, д. 44, Свободный	1932	Да	55.10	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1382	ул. Кузнечная, д. 31, Свободный	1932	Да	45.40	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1383	ул. Кривая, д. 32, Свободный	1959	Да	57.70	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1384	ул. Комсомольская, д. 56, Свободный	1917	Да	88.30	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1385	ул. Кирова, д. 74, Свободный	1957	Да	92.10	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1386	ул. Кирова, д. 6, Свободный	1938	Да	74.10	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1387	ул. Каменчука, д. 8, Свободный	1954	Да	77.20	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1388	ул. Каменчука, д. 59, Свободный	1938	Да	170.40	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1389	ул. Каменчука, д. 57, Свободный	1957	Да	66.40	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1390	ул. Каменчука, д. 5, Свободный	1937	Да	71.20	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1391	ул. Каменчука, д. 32, Свободный	1953	Да	87.70	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1392	ул. Каменчука, д. 30, Свободный	1953	Да	87.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1393	ул. Каменчука, д. 28, Свободный	1953	Да	87.10	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1394	ул. Каменчука, д. 26, Свободный	1953	Да	87.30	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1395	ул. Кабинетская, д. 44, Свободный	1958	Да	174.10	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1396	ул. Кабинетская, д. 43, Свободный	1959	Да	90.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1397	ул. Кабинетская, д. 42, Свободный	1959	Да	180.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1398	ул. Кабинетская, д. 40, Свободный	1959	Да	180.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1399	ул. Кабинетская, д. 39, Свободный	1958	Да	95.60	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1400	ул. Кабинетская, д. 38, Свободный	1958	Да	94.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1401	ул. Кабинетская, д. 37, Свободный	1958	Да	96.50	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1402	ул. Кабинетская, д. 35, Свободный	1958	Да	94.90	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1403	ул. Кабинетская, д. 34, Свободный	1958	Да	95.60	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1404	ул. Кабинетская, д. 29, Свободный	1958	Да	96.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1405	ул. Зейская, д. 60, Свободный	1958	Да	65.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1406	ул. Зейская, д. 58, Свободный	1958	Да	85.80	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1407	ул. Зейская, д. 29, Свободный	1940	Да	70.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1408	ул. Днепровского, д. 3, Свободный	1957	Да	80.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1409	ул. Днепровского, д. 28, Свободный	1953	Да	82.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1410	ул. Днепровского, д. 27, Свободный	1958	Да	82.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1411	ул. Днепровского, д. 26, Свободный	1958	Да	90.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1412	ул. Днепровского, д. 25, Свободный	1958	Да	82.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1413	ул. Днепровского, д. 24, Свободный	1958	Да	90.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1414	ул. Днепровского, д. 19, Свободный	1958	Да	80.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1415	ул. Желябовского, д. 64, Бурея	1936	Да	200.60	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1416	ул. Днепровского, д. 17, Свободный	1958	Да	82.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Серия, тип постройки здания	Спортивная площадка	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
1417	д. 88, Талакан	1986	Не имеется	Да	12	Не присвоен	3	2	2	671.40	75.20	116-115-58	Не имеется	Многоквартирный дом	1	Вытяжная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Деревянные	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1418	пер. Горный, д. 32, Свободный	1988	Да	120.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1419	пер. Горный, д. 26, Свободный	1988	Да	122.10	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1420	ул. Воротынцева, д. 35, Свободный	1965	Да	242.40	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1421	ул. Воротынцева, д. 27, Свободный	1965	Да	218.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1422	ул. Бульварная, д. 53, Свободный	1940	Да	91.50	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1423	ул. Большая, д. 54, Свободный	1937	Да	559.70	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1424	ул. Большая, д. 50, Свободный	1960	Да	330.50	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1425	ул. Советская, д. 21, Новобурейский	1953	Да	66.00	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1426	ул. Большая, д. 48, Свободный	1960	Да	330.50	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1427	ул. Большая, д. 20, Свободный	1918	Да	42.90	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1428	ул. Большая, д. 115, Свободный	1935	Да	164.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1429	ул. Ленина, д. 317, Благовещенск	1959	Да	71.80	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
1430	ул. Литейная, д. 73, Благовещенск	1989	Не имеется	Да	Не имеется	3	Не присвоен	1	1	1	187.30	0.00	0.00	0.00	0.00	жилое	Не имеется	Не определен	Многоквартирный дом	Отсутствует	Каменные, кирпичные	0.00	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный	1	0.00	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Печное	Отсутствует	Центральное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1431	ул. Ломоносова, д. 42, Благовещенск	1908	Да	76.10	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1432	ул. Большая, д. 113, Свободный	1935	Да	194.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1433	ул. 50 лет Октября, д. 69, Свободный	1918	Да	150.50	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1434	ул. 50 лет Октября, д. 64, Свободный	1930	Да	45.32	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1435	ул. 50 лет Октября, д. 54, Свободный	1936	Да	89.70	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1436	ул. 50 лет Октября, д. 137, Свободный	1915	Да	91.20	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1437	ул. 50 лет Октября, д. 103, Свободный	1959	Да	101.20	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1438	ул. Мухина, д. 17, Благовещенск	1909	Да	90.10	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
1439	ул. Мухина, д. 25, Благовещенск	1883	Не имеется	Да	Не имеется	7	Не присвоен	2	1	1	158.00	0.00	20.30	0.00	0.00	жилое	Не имеется	Не определен	Многоквартирный дом	Отсутствует	Деревянные	0.00	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный	1	0.00	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Печное	Отсутствует	Центральное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1440	ул. 40 лет Октября, д. 87, Свободный	1936	Да	474.80	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1441	ул. Мухина, д. 38/1, Благовещенск	1917	Да	72.80	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1442	ул. Мухина, д. 40 А 1, Благовещенск	1917	Да	98.60	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1443	ул. Мухина, д. 40, Благовещенск	1917	Да	97.10	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
1444	ул. Мухина, д. 54, Благовещенск	1917	Не имеется	Да	Не имеется	4	Не присвоен	2	1	1	85.10	0.00	0.00	0.00	0.00	жилое	Не имеется	Не определен	Многоквартирный дом	Отсутствует	Деревянные	0.00	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный	1	0.00	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Печное	Отсутствует	Центральное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1445	ул. 4-я Залинейная, д. 8, Свободный	1953	Да	92.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1446	ул. 4-я Залинейная, д. 12, Свободный	1956	Да	92.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1447	ул. 3-я Залинейная, д. 3, Свободный	1956	Да	79.70	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1448	ул. 3-я Залинейная, д. 29, Свободный	1959	Да	93.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1449	ул. 3-я Залинейная, д. 28, Свободный	1956	Да	98.90	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1450	ул. 3-я Залинейная, д. 2, Свободный	1958	Да	66.00	Жилой дом блокированной застройки	Автономное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
1451	ул. Мухина, д. 56, Благовещенск	1906	Не имеется	Да	Не имеется	3	Не присвоен	1	2	2	78.30	0.00	0.00	0.00	0.00	жилое	Не имеется	Не определен	Многоквартирный дом	Отсутствует	Деревянные	0.00	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный	1	0.00	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Печное	Отсутствует	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
1452	ул. Мухина, д. 58, Благовещенск	1917	Не имеется	Нет	Не имеется	2	Не присвоен	2	1	1	93.10	0.00	0.00	0.00	0.00	жилое	Не имеется	Не определен	Многоквартирный дом	Отсутствует	Деревянные	0.00	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный	1	0.00	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Печное	Отсутствует	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
1453	пер. Пограничный, д. 4, Благовещенск	1960	Не имеется	Нет	Не имеется	2	Не присвоен	2	1	1	80.10	0.00	0.00	0.00	0.00	жилое	Не имеется	Не определен	Многоквартирный дом	Не имеется	Деревянные	0.00	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный	1	0.00	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Печное	Отсутствует	Центральное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома
1454	ул. Мухина, д. 70, Благовещенск	1912	Да	109.10	Многоквартирный дом
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1455	ул. Политехническая, д. 20А, Благовещенск	1878	Да	79.50	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
1456	ул. Политехническая, д. 39, Благовещенск	1954	Не имеется	Да	Не имеется	8	Не присвоен	4	2	2	474.80	0.00	47.00	0.00	0.00	жилое	Не имеется	Не определен	Многоквартирный дом	Отсутствует	Деревянные	0.00	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный	1	1.00	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Печное	Отсутствует	Центральное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Наибольшее количество этажей	Площадь жилых помещений м2	Серия, тип постройки здания	Тип дома	Водоотведение	Газоснабжение	Горячее водоснабжение	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены
1457	ул. Набережная, д. 50 В, Благовещенск	1917	Да	1	185.80	жилое	Многоквартирный дом	Отсутствует	Отсутствует	Отсутствует	Печное	Отсутствует	Центральное	Смешанные
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома	Газоснабжение
1458	ул. Пушкина, д. 95/1, Благовещенск	1961	Да	78.30	Многоквартирный дом	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Тип дома
1459	ул. Набережная, д. 50 Г, Благовещенск	1917	Да	270.00	Многоквартирный дом
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
