#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
133	пр-кт. Ленина, д. 142А, Кемерово	1977	Есть	Нет	385	Не присвоен	2	2	пассажирские - 2, 	9	9	1	7 845.20	16.90	3 981.20	7 656.00	0.00	1-464-Д-82	Не имеется	На специальном счете у регионального оператора	Специализированный жилищный фонд	1	0.00	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное	1	Панельные	1 185.00	Плоская	На лестничной клетке	Железобетонные	Облицованный плиткой	Свайный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
134	пр-кт. Ленина, д. 137Б, Кемерово	1974	Есть	Нет	384	2	2	пассажирские - 2, 	9	9	1	7 737.90	19.40	4 041.80	18 845.00	0.00	1-464-Д-82	Не имеется	На специальном счете у регионального оператора	Многоквартирный дом	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Пожарный кран	Центральное	Центральное	Центральное	1	Панельные	1 201.00	Плоская	На лестничной клетке	Железобетонные	Облицованный плиткой	Свайный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
135	б-р. Строителей, д. 13, Кемерово	1973	Есть	Нет	384	Не присвоен	2	2	пассажирские - 2, 	9	9	1	7 733.00	22.50	3 930.20	6 721.00	0.00	1-464-Д-82	Есть	На счете регионального оператора	Специализированный жилищный фонд	1	0.00	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Центральное (открытая система)	Пожарный кран	Центральное	Центральное	Центральное	1	Панельные	1 191.90	Плоская	На лестничной клетке	Железобетонные	Облицованный плиткой	Свайный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
136	пр-кт. Ленина, д. 128, Кемерово	1973	Есть	Нет	нет сведений	379	Не присвоен	2	2	пассажирские - 2, 	9	9	2	7 531.80	123.85	3 909.55	16 801.00	83.60	1-464-Д-82	Есть	На счете регионального оператора	Многоквартирный дом	1	0.00	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Центральное (открытая система)	Пожарный кран	Центральное	Центральное	Центральное	1	Панельные	1 185.50	Плоская	На лестничной клетке	Железобетонные	Иной	Свайный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Газоснабжение
137	пр-кт. Ленина, д. 150Б, Кемерово	1984	Нет	3 814.10	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Газоснабжение
138	пр-кт. Октябрьский, д. 80А, Кемерово	1983	Нет	9 627.80	Автономное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
139	ул. 40 лет Октября, д. 31, Кемерово	1964	Есть	Нет	-	64	Не присвоен	4	5	5	2	2 594.70	661.70	276.00	4 011.00	219.00	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	отсутствует	Блочные	886.10	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
140	ул. Рекордная, д. 3А, Кемерово	1963	Есть	Нет	-	80	Не присвоен	4	5	5	3 191.40	0.00	270.10	1 431.70	155.00	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	-	Блочные	873.40	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
141	ул. Инициативная, д. 44, Кемерово	1972	Есть	Нет	-	56	Не присвоен	4	5	5	4	2 733.50	1 040.80	273.80	3 526.00	77.40	индивидуальный	Есть	На счете регионального оператора	Многоквартирный дом	отсутствует	Каменные, кирпичные	960.20	Плоская	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
142	ул. Рекордная, д. 31А, Кемерово	1966	Есть	Нет	-	70	Не присвоен	4	5	5	3 371.10	0.00	295.50	2 672.60	258.20	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	-	Каменные, кирпичные	936.90	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
143	ул. Инициативная, д. 32, Кемерово	1971	Есть	Нет	-	110	Не присвоен	6	5	5	1	5 308.70	51.70	436.00	4 591.80	218.00	индивидуальный	Есть	На счете регионального оператора	Многоквартирный дом	отсутствует	Каменные, кирпичные	931.40	Плоская	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
144	ул. Халтурина, д. 35А, Кемерово	1984	Есть	Нет	-	96	Не присвоен	8	5	5	7	4 611.10	3 243.53	599.60	9 633.00	2 024.00	индивидуальный	Не имеется	На специальном счете у регионального оператора	Многоквартирный дом	отсутствует	Каменные, кирпичные	1 758.20	Плоская	На лестничной клетке	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
145	ул. Попова, д. 1А, Кемерово	1984	Есть	Нет	-	178	Не присвоен	5	5	пассажирские - 5, 	9	9	2	9 574.50	95.70	1 144.10	8 086.00	823.00	индивидуальный	Есть	На счете регионального оператора	Многоквартирный дом	отсутствует	5	Панельные	960.00	Плоская	На лестничной клетке	Железобетонные	Соответствует материалу стен	Свайный	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
146	ул. Инициативная, д. 85, к. а, Кемерово	1978	Есть	Нет	-	40	Не присвоен	2	5	5	1 830.90	0.00	168.20	3 144.10	106.40	индивидуальный	Есть	На счете регионального оператора	Многоквартирный дом	отсутствует	Каменные, кирпичные	425.80	Плоская	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
147	ул. Тайгинская, д. 8Б, Кемерово	1971	Есть	Нет	-	100	Не присвоен	6	5	5	4 529.00	0.00	441.00	4 028.20	330.00	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	-	Каменные, кирпичные	1 262.65	Плоская	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
148	ул. Тайгинская, д. 8А, Кемерово	1970	Есть	Нет	-	100	Не присвоен	6	5	5	4 560.00	0.00	441.10	5 557.50	667.50	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	-	Каменные, кирпичные	425.00	Плоская	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
149	ул. Леонова, д. 9Б, Кемерово	1974	Есть	Нет	-	118	Не присвоен	8	5	5	5 726.00	0.00	627.00	5 042.10	1 190.00	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	-	Панельные	1 444.60	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
150	пер. Леонова, д. 7, Кемерово	1962	Есть	Нет	-	64	Не присвоен	4	5	5	1	2 537.30	644.10	270.60	3 785.30	230.70	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	-	Каменные, кирпичные	884.90	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
151	ул. Инициативная, д. 18А, Кемерово	1969	Есть	Нет	-	100	Не присвоен	6	5	5	4 536.00	0.00	431.00	2 369.00	120.00	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	отсутствует	Каменные, кирпичные	935.12	Плоская	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество лифтов	Количество подъездов	Лифты	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Количество мусоропроводов, ед.	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
152	ул. Институтская, д. 28, Кемерово	1987	Есть	Нет	-	315	Не присвоен	9	9	пассажирские - 9, 	9	9	17 258.05	0.00	1 933.50	18 115.00	210.00	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	-	9	Панельные	2 654.00	Плоская	На лестничной клетке	Железобетонные	Соответствует материалу стен	Свайный	2	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Газоснабжение
153	пр-кт. Молодежный, д. 9А, Кемерово	1991	Нет	4 233.80	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Газоснабжение
154	пр-кт. Молодежный, д. 7Г, Кемерово	1991	Нет	7 127.90	Автономное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Газоснабжение
155	ул. Тухачевского, д. 47А, Кемерово	1990	Нет	6 445.20	Автономное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
156	ул. Чкалова, д. 20, Кемерово	1959	Есть	Нет	45	Не присвоен	5	3	3	1	2 424.30	57.00	187.10	4 925.10	0.00	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	0.00	Вытяжная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	1 164.10	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
157	ул. Федоровского, д. 22, Кемерово	1984	Есть	Нет	97	Не присвоен	9	5	5	1	5 346.50	1 060.00	787.30	7 913.36	0.00	464Д	Есть	На специальном счете у регионального оператора	Многоквартирный дом	2	0.00	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	1 963.90	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Ленточный
